START 1430402743097
fragment results first_time total_time first_http total_http
http://localhost:3000/dbpedia2014 415 3583 249576 780 64723
http://localhost:3000/dbpedia2014 416 3583 249676 780 64746
http://localhost:3000/dbpedia2014 417 3583 250698 780 64963
http://localhost:3000/dbpedia2014 418 3583 250744 780 64976
http://localhost:3000/dbpedia2014 419 3583 250777 780 64985
http://localhost:3000/dbpedia2014 420 3583 250855 780 65003
http://localhost:3000/dbpedia2014 421 3583 250872 780 65003
http://localhost:3000/dbpedia2014 422 3583 250917 780 65015
http://localhost:3000/dbpedia2014 423 3583 250936 780 65020
http://localhost:3000/dbpedia2014 424 3583 250957 780 65025
http://localhost:3000/dbpedia2014 425 3583 251018 780 65040
http://localhost:3000/dbpedia2014 426 3583 251067 780 65051
http://localhost:3000/dbpedia2014 427 3583 251092 780 65056
http://localhost:3000/dbpedia2014 428 3583 251112 780 65062
http://localhost:3000/dbpedia2014 429 3583 251155 780 65068
http://localhost:3000/dbpedia2014 430 3583 251191 780 65079
http://localhost:3000/dbpedia2014 431 3583 251208 780 65079
http://localhost:3000/dbpedia2014 432 3583 251208 780 65079
http://localhost:3000/dbpedia2014 433 3583 251296 780 65101
http://localhost:3000/dbpedia2014 434 3583 254011 780 65804
http://localhost:3000/dbpedia2014 435 3583 254015 780 65804
http://localhost:3000/dbpedia2014 436 3583 254041 780 65811
http://localhost:3000/dbpedia2014 437 3583 254044 780 65811
http://localhost:3000/dbpedia2014 438 3583 254465 780 65911
http://localhost:3000/dbpedia2014 439 3583 254523 780 65930
http://localhost:3000/dbpedia2014 440 3583 254601 780 65960
http://localhost:3000/dbpedia2014 441 3583 254623 780 65965
http://localhost:3000/dbpedia2014 442 3583 254660 780 65976
http://localhost:3000/dbpedia2014 443 3583 254695 780 65982
http://localhost:3000/dbpedia2014 444 3583 254784 780 66000
http://localhost:3000/dbpedia2014 445 3583 254826 780 66011
http://localhost:3000/dbpedia2014 446 3583 254834 780 66014
http://localhost:3000/dbpedia2014 447 3583 254839 780 66014
http://localhost:3000/dbpedia2014 448 3583 255155 780 66053
http://localhost:3000/dbpedia2014 449 3583 255155 780 66053
http://localhost:3000/dbpedia2014 450 3583 255155 780 66053
http://localhost:3000/dbpedia2014 451 3583 255155 780 66053
http://localhost:3000/dbpedia2014 452 3583 255155 780 66053
http://localhost:3000/dbpedia2014 453 3583 255950 780 66307
http://localhost:3000/dbpedia2014 454 3583 255954 780 66307
http://localhost:3000/dbpedia2014 455 3583 255957 780 66307
http://localhost:3000/dbpedia2014 456 3583 255957 780 66307
http://localhost:3000/dbpedia2014 457 3583 255957 780 66307
http://localhost:3000/dbpedia2014 458 3583 255988 780 66320
